model,split,problem_idx,example_id,variant,run_idx,original_answer,predicted_answer,is_correct_exact,input_tokens,output_tokens,error
deepseek-v3.2,train,13,33,edge_deletion,0,80,20V_0,False,295,1452,
deepseek-v3.2,train,12,32,original,0,\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},\begin{pmatrix} -\frac{40}{29} \\ \frac{16}{29} \end{pmatrix},False,270,1535,
deepseek-v3.2,train,14,35,edge_deletion,0,\frac{\pi}{14},\frac{\pi}{12},False,243,1187,
deepseek-v3.2,train,13,33,original,0,80,80,True,296,1724,
deepseek-v3.2,train,13,33,node_deletion,0,80,20V,False,296,2087,
deepseek-v3.2,train,15,37,edge_deletion,0,0,0,False,260,805,
deepseek-v3.2,train,17,39,original,0,\frac{8}{21},\frac{8}{21},True,599,522,
deepseek-v3.2,train,8,26,original,0,\frac{1}{20},\frac{1}{20},True,281,5447,
deepseek-v3.2,train,8,26,node_deletion,0,\frac{1}{20},\frac{1}{2N},False,287,5296,
deepseek-v3.2,train,14,35,node_deletion,0,\frac{\pi}{14},\frac{\pi}{2(2n+3)},False,254,1797,
deepseek-v3.2,train,18,4,node_deletion,0,\begin{pmatrix} -20/13 \\ -4/13 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,259,1177,
deepseek-v3.2,train,17,39,node_deletion,0,\frac{8}{21},\frac{2}{\sqrt{13}},False,280,1693,
deepseek-v3.2,train,2,12,edge_deletion,0,\begin{pmatrix} 20/3 & 4/3 \\ -8/3 & 8/3 \end{pmatrix},\begin{pmatrix} \frac{8}{3} & \frac{4}{3} \\ -\frac{8}{3} & \frac{20}{3} \end{pmatrix},False,279,5284,
deepseek-v3.2,train,18,4,original,0,\begin{pmatrix} -20/13 \\ -4/13 \end{pmatrix},\begin{pmatrix} -\frac{20}{13} \\ -\frac{4}{13} \end{pmatrix},False,281,1097,
deepseek-v3.2,train,16,38,edge_deletion,0,\begin{pmatrix} -11/15 \\ -2/3 \\ -2/15 \end{pmatrix},\begin{pmatrix} \frac{3}{5} \\ -\frac{4}{5} \\ 0 \end{pmatrix},False,270,1899,
deepseek-v3.2,train,15,37,node_deletion,0,0,0,False,285,2990,
deepseek-v3.2,train,9,28,original,0,10,8,False,264,3964,
deepseek-v3.2,train,9,28,node_deletion,0,10,\infty,False,274,4068,
deepseek-v3.2,train,19,42,original,0,13,13,True,277,1493,
deepseek-v3.2,train,20,43,original,0,\begin{pmatrix} -34/53 \\ 119/53 \end{pmatrix},"\begin{pmatrix} -\frac{34}{53}, \frac{119}{53} \end{pmatrix}",False,278,1081,
deepseek-v3.2,train,10,3,node_deletion,0,\frac{124}{13},k-2,False,295,4774,
deepseek-v3.2,train,21,44,original,0,"(1,2)","(1,2)",True,331,1451,
deepseek-v3.2,train,21,44,edge_deletion,0,"(1,2)","(1,2)",False,326,1136,
deepseek-v3.2,train,18,4,edge_deletion,0,\begin{pmatrix} -20/13 \\ -4/13 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,264,1093,
deepseek-v3.2,train,12,32,node_deletion,0,\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,277,2894,
deepseek-v3.2,train,10,3,edge_deletion,0,\frac{124}{13},2,False,295,5345,
deepseek-v3.2,train,17,39,edge_deletion,0,\frac{8}{21},1,False,278,2403,
deepseek-v3.2,train,23,5,edge_deletion,0,1023,-1,False,323,957,
deepseek-v3.2,train,20,43,edge_deletion,0,\begin{pmatrix} -34/53 \\ 119/53 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,266,2414,
deepseek-v3.2,train,21,44,node_deletion,0,"(1,2)","(1, 2)",False,328,2413,
deepseek-v3.2,train,10,3,original,0,\frac{124}{13},\frac{124}{13},True,296,4573,
deepseek-v3.2,train,25,54,original,0,"[2,12)","[2, 12)",False,294,982,
deepseek-v3.2,train,23,5,original,0,1023,1023,True,335,2079,
deepseek-v3.2,train,23,5,node_deletion,0,1023,-1,False,337,2731,
deepseek-v3.2,train,20,43,node_deletion,0,\begin{pmatrix} -34/53 \\ 119/53 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,267,2892,
deepseek-v3.2,train,24,52,original,0,\frac{3}{4},\frac{3}{4},True,282,2901,
deepseek-v3.2,train,26,58,original,0,54^\circ,54,False,284,1948,
deepseek-v3.2,train,24,52,node_deletion,0,\frac{3}{4},\frac{3}{2}\sin\theta,False,278,3482,
deepseek-v3.2,train,28,6,original,0,108,108,True,362,1146,
deepseek-v3.2,train,27,59,original,0,-\frac{1}{2},-\frac{1}{2},True,253,1117,
deepseek-v3.2,train,11,31,edge_deletion,0,\frac{45}{2},22.5,False,250,1761,
deepseek-v3.2,train,25,54,node_deletion,0,"[2,12)","(-\infty, \infty)",False,300,3643,
deepseek-v3.2,train,26,58,edge_deletion,0,54^\circ,90,False,293,2769,
deepseek-v3.2,train,22,48,node_deletion,0,\frac{2535}{463},\frac{45}{4},False,279,5283,
deepseek-v3.2,train,24,52,edge_deletion,0,\frac{3}{4},\frac{3}{2},False,270,4203,
deepseek-v3.2,train,22,48,original,0,\frac{2535}{463},"13, \quad BC = 15, \quad CA = 14",False,286,6144,
deepseek-v3.2,train,28,6,edge_deletion,0,108,108,False,362,2167,
deepseek-v3.2,train,29,61,edge_deletion,0,"\left[ \frac{\pi^2}{4}, \frac{9 \pi^2}{4} \right]","\left[\frac{\pi^2}{4} + \min(0, 24c), \frac{\pi^2}{4} + \max(0, 24c)\right]",False,299,1200,
deepseek-v3.2,train,29,61,original,0,"\left[ \frac{\pi^2}{4}, \frac{9 \pi^2}{4} \right]","\left[ \frac{\pi^2}{4}, \frac{9\pi^2}{4} \right]",False,299,1886,
deepseek-v3.2,train,22,48,edge_deletion,0,\frac{2535}{463},\frac{507}{152},False,280,2281,
deepseek-v3.2,train,31,65,original,0,\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},True,305,1494,
deepseek-v3.2,train,32,67,original,0,2865,2864,False,267,1407,
deepseek-v3.2,train,26,58,node_deletion,0,54^\circ,0,False,293,6144,
deepseek-v3.2,train,31,65,edge_deletion,0,\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},\begin{pmatrix} 4 \\ 0 \\ 7 \end{pmatrix},False,296,2320,
deepseek-v3.2,train,31,65,node_deletion,0,\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},\begin{pmatrix} 4 \\ 0 \\ 7 \end{pmatrix},False,289,2218,
deepseek-v3.2,train,32,67,edge_deletion,0,2865,0,False,279,2023,
deepseek-v3.2,train,32,67,node_deletion,0,2865,0,False,278,2602,
deepseek-v3.2,train,28,6,node_deletion,0,108,200,False,349,4797,
deepseek-v3.2,train,35,73,original,0,\frac{63}{128},\frac{63}{128},True,343,1562,
deepseek-v3.2,train,30,63,edge_deletion,0,1,\frac{1}{\sin n^\circ},False,336,6144,
deepseek-v3.2,train,30,63,node_deletion,0,1,n=1 because sin1°≈0,False,330,6144,
deepseek-v3.2,train,19,42,edge_deletion,0,13,\frac{25}{13},False,272,3736,
deepseek-v3.2,train,34,72,edge_deletion,0,\frac{124}{13},2,False,276,2289,
deepseek-v3.2,train,37,75,original,0,120^\circ,120,False,277,468,
deepseek-v3.2,train,35,73,edge_deletion,0,\frac{63}{128},\frac{63}{128},False,342,1299,
deepseek-v3.2,train,33,68,edge_deletion,0,12,3,False,284,3837,
deepseek-v3.2,train,19,42,node_deletion,0,13,\frac{25}{4},False,276,4337,
deepseek-v3.2,train,33,68,node_deletion,0,12,2,False,289,3555,
deepseek-v3.2,train,37,75,node_deletion,0,120^\circ,120,False,283,1042,
deepseek-v3.2,train,37,75,edge_deletion,0,120^\circ,53.13,False,265,801,
deepseek-v3.2,train,34,72,node_deletion,0,\frac{124}{13},2,False,312,4694,
deepseek-v3.2,train,33,68,original,0,12,4a_n(1-a_n),False,288,6144,
deepseek-v3.2,train,38,76,original,0,43,43,True,308,1984,
deepseek-v3.2,train,36,74,edge_deletion,0,29,|3n - 35|,False,261,3292,
deepseek-v3.2,train,34,72,original,0,\frac{124}{13},\frac{124}{13},True,307,4441,
deepseek-v3.2,train,36,74,original,0,29,29,True,252,2172,
deepseek-v3.2,train,35,73,node_deletion,0,\frac{63}{128},\frac{63}{128},False,351,2785,
deepseek-v3.2,train,25,54,edge_deletion,0,"[2,12)","(-\infty, \infty)",False,302,4528,
deepseek-v3.2,train,30,63,original,0,1,\(n=44\) or \(n=1\)? Let’s test plausibility,False,286,6144,
deepseek-v3.2,train,41,8,original,0,\sqrt{3} - 5i,\sqrt{3} - 5i,True,270,1009,
deepseek-v3.2,train,40,78,original,0,30^\circ,30,False,277,2430,
deepseek-v3.2,train,39,77,node_deletion,0,5,\infty,False,267,2997,
deepseek-v3.2,train,38,76,node_deletion,0,43,43,False,313,4143,
deepseek-v3.2,train,42,81,original,0,"\left( \frac{170}{49}, \frac{78}{49}, \frac{10}{49} \right)","\left( \frac{170}{49}, \frac{78}{49}, \frac{10}{49} \right)",True,275,895,
deepseek-v3.2,train,42,81,edge_deletion,0,"\left( \frac{170}{49}, \frac{78}{49}, \frac{10}{49} \right)","\left( \frac{174}{49}, \frac{66}{49}, \frac{16}{49} \right)",False,271,908,
deepseek-v3.2,train,42,81,node_deletion,0,"\left( \frac{170}{49}, \frac{78}{49}, \frac{10}{49} \right)",\begin{pmatrix} \frac{174}{49} \\ \frac{66}{49} \\ \frac{16}{49} \end{pmatrix},False,271,969,
deepseek-v3.2,train,38,76,edge_deletion,0,43,43,False,299,3029,
deepseek-v3.2,train,41,8,edge_deletion,0,\sqrt{3} - 5i,0,False,269,2978,
deepseek-v3.2,train,44,87,edge_deletion,0,\begin{pmatrix} \frac{4}{9} & -\frac{4}{9} & -\frac{2}{9} \\ -\frac{4}{9} & \frac{4}{9} & \frac{2}{9} \\ -\frac{2}{9} & \frac{2}{9} & \frac{1}{9} \end{pmatrix},\frac{\mathbf{a} \mathbf{a}^T}{\mathbf{a}^T \mathbf{a}},False,265,649,
deepseek-v3.2,train,44,87,node_deletion,0,\begin{pmatrix} \frac{4}{9} & -\frac{4}{9} & -\frac{2}{9} \\ -\frac{4}{9} & \frac{4}{9} & \frac{2}{9} \\ -\frac{2}{9} & \frac{2}{9} & \frac{1}{9} \end{pmatrix},\begin{pmatrix} 1 & 0 & 0 \\ 0 & 0 & 0 \\ 0 & 0 & 0 \end{pmatrix},False,262,768,
deepseek-v3.2,train,45,88,original,0,2047,2047,True,247,655,
deepseek-v3.2,train,45,88,node_deletion,0,2047,11,False,254,1389,
deepseek-v3.2,train,46,89,node_deletion,0,\begin{pmatrix} \frac{1}{3} & -\frac{2}{3} & \frac{2}{3} \\ -\frac{2}{3} & \frac{1}{3} & \frac{2}{3} \\ \frac{2}{3} & \frac{2}{3} & \frac{1}{3} \end{pmatrix},"\begin{pmatrix}
1 - 2n_1^2 & -2 n_1 n_2 & -2 n_1 n_3 \\
-2 n_2 n_1 & 1 - 2n_2^2 & -2 n_2 n_3 \\
-2 n_3 n_1 & -2 n_3 n_2 & 1 - 2n_3^2
\end{pmatrix}",False,272,999,
deepseek-v3.2,train,46,89,edge_deletion,0,\begin{pmatrix} \frac{1}{3} & -\frac{2}{3} & \frac{2}{3} \\ -\frac{2}{3} & \frac{1}{3} & \frac{2}{3} \\ \frac{2}{3} & \frac{2}{3} & \frac{1}{3} \end{pmatrix},"\begin{pmatrix}
1 - 2a^2 & -2ab & -2ac \\
-2ab & 1 - 2b^2 & -2bc \\
-2ac & -2bc & 1 - 2c^2
\end{pmatrix}",False,268,920,
deepseek-v3.2,train,36,74,node_deletion,0,29,5n-6,False,270,4793,
deepseek-v3.2,train,44,87,original,0,\begin{pmatrix} \frac{4}{9} & -\frac{4}{9} & -\frac{2}{9} \\ -\frac{4}{9} & \frac{4}{9} & \frac{2}{9} \\ -\frac{2}{9} & \frac{2}{9} & \frac{1}{9} \end{pmatrix},\frac{1}{9}\begin{pmatrix} 4 & -4 & -2 \\ -4 & 4 & 2 \\ -2 & 2 & 1 \end{pmatrix},False,271,1249,
deepseek-v3.2,train,40,78,node_deletion,0,30^\circ,6 \quad\quad (1),False,281,6144,
deepseek-v3.2,train,46,89,original,0,\begin{pmatrix} \frac{1}{3} & -\frac{2}{3} & \frac{2}{3} \\ -\frac{2}{3} & \frac{1}{3} & \frac{2}{3} \\ \frac{2}{3} & \frac{2}{3} & \frac{1}{3} \end{pmatrix},"\begin{pmatrix}
\frac{1}{3} & -\frac{2}{3} & \frac{2}{3} \\[2pt]
-\frac{2}{3} & \frac{1}{3} & \frac{2}{3} \\[2pt]
\frac{2}{3} & \frac{2}{3} & \frac{1}{3}
\end{pmatrix}",False,288,2482,
deepseek-v3.2,train,45,88,edge_deletion,0,2047,2047,False,251,1760,
deepseek-v3.2,train,39,77,original,0,5,"z + w + zwx, \\",False,275,6144,
deepseek-v3.2,train,43,84,node_deletion,0,42,21,False,321,3722,
deepseek-v3.2,train,40,78,edge_deletion,0,30^\circ,"\arcsin\left(\frac{11}{24}\right)^\circ, 180^\circ - \arcsin\left(\frac{11}{24}\right)^\circ",False,282,4405,
deepseek-v3.2,train,43,84,edge_deletion,0,42,21,False,309,3420,
deepseek-v3.2,train,48,93,original,0,"\left( -\frac{5}{3}, \frac{16}{3}, \frac{25}{3} \right)","\left(-\frac{5}{3}, \frac{16}{3}, \frac{25}{3}\right)",False,469,2473,
deepseek-v3.2,train,49,96,original,0,100,100,True,273,1616,
deepseek-v3.2,train,41,8,node_deletion,0,\sqrt{3} - 5i,0,False,269,4738,
deepseek-v3.2,train,48,93,edge_deletion,0,"\left( -\frac{5}{3}, \frac{16}{3}, \frac{25}{3} \right)","\left( -\frac{17}{3}, \frac{4}{3}, \frac{13}{3} \right)",False,287,2208,
deepseek-v3.2,train,50,97,original,0,\begin{pmatrix} 4/9 \\ 4/3 \end{pmatrix},\begin{pmatrix} \frac{4}{9} \\ \frac{4}{3} \end{pmatrix},False,370,2459,
deepseek-v3.2,train,48,93,node_deletion,0,"\left( -\frac{5}{3}, \frac{16}{3}, \frac{25}{3} \right)","\left(-\frac{14}{3}, \frac{22}{3}, \frac{28}{3}\right)",False,271,3358,
deepseek-v3.2,train,47,90,edge_deletion,0,2,\frac{5}{3},False,283,3858,
deepseek-v3.2,train,43,84,original,0,42,18 + 12\sqrt{3},False,320,3157,
deepseek-v3.2,train,51,98,original,0,412,412,True,299,1761,
deepseek-v3.2,train,50,97,edge_deletion,0,\begin{pmatrix} 4/9 \\ 4/3 \end{pmatrix},\begin{pmatrix} \frac{1}{9} \\ \frac{1}{3} \end{pmatrix},False,359,3129,
deepseek-v3.2,train,47,90,original,0,2,2,True,285,4715,
deepseek-v3.2,train,50,97,node_deletion,0,\begin{pmatrix} 4/9 \\ 4/3 \end{pmatrix},\begin{pmatrix} 3 \\ 9 \end{pmatrix},False,358,4229,
deepseek-v3.2,train,49,96,node_deletion,0,100,60,False,282,4148,
deepseek-v3.2,train,47,90,node_deletion,0,2,2a^3,False,288,5922,
deepseek-v3.2,train,51,98,node_deletion,0,412,\frac{47}{5},False,290,3076,
deepseek-v3.2,train,16,38,original,0,\begin{pmatrix} -11/15 \\ -2/3 \\ -2/15 \end{pmatrix},\frac{1}{15}\begin{pmatrix} -11 \\ -10 \\ -2 \end{pmatrix},False,293,1875,
deepseek-v3.2,train,16,38,node_deletion,0,\begin{pmatrix} -11/15 \\ -2/3 \\ -2/15 \end{pmatrix},"\left( -\frac13, -\frac23, \frac23 \right)",False,278,3165,
deepseek-v3.2,train,27,59,edge_deletion,0,-\frac{1}{2},\frac{(1+\sqrt{a})^{1990} + (1-\sqrt{a})^{1990}}{2^{1991}},False,260,619,
deepseek-v3.2,train,27,59,node_deletion,0,-\frac{1}{2},1,False,269,2955,
deepseek-v3.2,train,51,98,edge_deletion,0,412,343,False,280,3796,
deepseek-v3.2,train,29,61,node_deletion,0,"\left[ \frac{\pi^2}{4}, \frac{9 \pi^2}{4} \right]",\left\{\frac{\pi^2}{4}\right\},False,299,2484,
deepseek-v3.2,train,39,77,edge_deletion,0,5,3,False,267,4423,
deepseek-v3.2,train,49,96,edge_deletion,0,100,60,False,281,4689,
deepseek-r1,train,2,12,original,0,\begin{pmatrix} 20/3 & 4/3 \\ -8/3 & 8/3 \end{pmatrix},\begin{pmatrix} \dfrac{20}{3} & \dfrac{4}{3} \\ -\dfrac{8}{3} & \dfrac{8}{3} \end{pmatrix},False,300,2075,
deepseek-r1,train,1,1,original,0,\begin{pmatrix} \frac{3}{5} & \frac{1}{5} \\ \frac{3}{5} & \frac{1}{5} \end{pmatrix},\begin{pmatrix} \dfrac{3}{5} & \dfrac{1}{5} \\ \dfrac{3}{5} & \dfrac{1}{5} \end{pmatrix},False,322,2671,
deepseek-r1,train,6,21,original,0,"\left( \frac{1}{15}, \frac{2}{15}, \frac{4}{15}, \frac{8}{15} \right)","\left( \dfrac{1}{15}, \dfrac{2}{15}, \dfrac{4}{15}, \dfrac{8}{15} \right)",False,655,2649,
deepseek-r1,train,4,16,original,0,28,28,True,265,3831,
deepseek-r1,train,0,0,node_deletion,0,\begin{pmatrix} 4 \\ -3 \end{pmatrix},\begin{pmatrix} 2 \\ 1 \end{pmatrix},False,309,3962,
deepseek-r1,train,0,0,original,0,\begin{pmatrix} 4 \\ -3 \end{pmatrix},\begin{pmatrix} 4 \\ -3 \end{pmatrix},True,339,4642,
deepseek-r1,train,6,21,node_deletion,0,"\left( \frac{1}{15}, \frac{2}{15}, \frac{4}{15}, \frac{8}{15} \right)","\left( \dfrac{1}{15}, \dfrac{2}{15}, \dfrac{4}{15}, \dfrac{8}{15} \right)",False,403,4992,
deepseek-r1,train,0,0,edge_deletion,0,\begin{pmatrix} 4 \\ -3 \end{pmatrix},\begin{pmatrix} 1 \\ 1 \end{pmatrix},False,307,5206,
deepseek-r1,train,6,21,edge_deletion,0,"\left( \frac{1}{15}, \frac{2}{15}, \frac{4}{15}, \frac{8}{15} \right)","\left(\dfrac{1}{15}, \dfrac{2}{15}, \dfrac{4}{15}, \dfrac{8}{15}\right)",False,444,3604,
deepseek-r1,train,1,1,node_deletion,0,\begin{pmatrix} \frac{3}{5} & \frac{1}{5} \\ \frac{3}{5} & \frac{1}{5} \end{pmatrix},\begin{pmatrix} \frac{1}{2} & \frac{1}{2} \\ \frac{1}{2} & \frac{1}{2} \end{pmatrix},False,309,6120,
deepseek-r1,train,1,1,edge_deletion,0,\begin{pmatrix} \frac{3}{5} & \frac{1}{5} \\ \frac{3}{5} & \frac{1}{5} \end{pmatrix},\begin{pmatrix} \frac{1}{2} & \frac{1}{2} \\ \frac{1}{2} & \frac{1}{2} \end{pmatrix},False,308,7065,
deepseek-r1,train,4,16,edge_deletion,0,28,4 \left\lfloor \sqrt{2}k + \frac{1}{2} \right\rfloor,False,273,6943,
deepseek-r1,train,3,13,original,0,\frac{7}{2},\dfrac{7}{2},False,421,7112,
deepseek-r1,train,4,16,node_deletion,0,28,,False,273,8190,
deepseek-r1,train,5,19,node_deletion,0,\frac{20}{3},,False,274,8188,
deepseek-r1,train,5,19,original,0,\frac{20}{3},,False,267,8188,
deepseek-r1,train,5,19,edge_deletion,0,\frac{20}{3},,False,288,8189,
deepseek-r1,train,3,13,node_deletion,0,\frac{7}{2},,False,261,8188,
deepseek-r1,train,2,12,node_deletion,0,\begin{pmatrix} 20/3 & 4/3 \\ -8/3 & 8/3 \end{pmatrix},,False,300,8190,
deepseek-r1,train,3,13,edge_deletion,0,\frac{7}{2},,False,264,8188,
deepseek-r1,train,7,24,original,0,10 \pi - 29,10\pi - 29,False,265,6170,
deepseek-r1,train,2,12,edge_deletion,0,\begin{pmatrix} 20/3 & 4/3 \\ -8/3 & 8/3 \end{pmatrix},,False,280,8188,
deepseek-r1,train,7,24,node_deletion,0,10 \pi - 29,2\pi - 6,False,272,6230,
deepseek-r1,train,13,33,original,0,80,80,True,297,1920,
deepseek-r1,train,12,32,original,0,\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},\begin{pmatrix} -\dfrac{40}{29} \\ \dfrac{16}{29} \end{pmatrix},False,271,2648,
deepseek-r1,train,10,3,node_deletion,0,\frac{124}{13},k - 2,False,296,4394,
deepseek-r1,train,13,33,edge_deletion,0,80,20,False,296,2804,
deepseek-r1,train,11,31,original,0,\frac{45}{2},\dfrac{45}{2},False,260,4084,
deepseek-r1,train,12,32,node_deletion,0,\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},"\left( -\dfrac{10b}{29}, \dfrac{4b}{29} \right)",False,278,3628,
deepseek-r1,train,15,37,original,0,0,0,True,255,1016,
deepseek-r1,train,8,26,original,0,\frac{1}{20},,False,282,8188,
deepseek-r1,train,12,32,edge_deletion,0,\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},\mathbf{0},False,265,3222,
deepseek-r1,train,10,3,edge_deletion,0,\frac{124}{13},k - 2,False,296,5184,
deepseek-r1,train,13,33,node_deletion,0,80,20,False,297,3788,
deepseek-r1,train,8,26,node_deletion,0,\frac{1}{20},,False,288,8190,
deepseek-r1,train,7,24,edge_deletion,0,10 \pi - 29,,False,272,8189,
deepseek-r1,train,8,26,edge_deletion,0,\frac{1}{20},,False,285,8190,
deepseek-r1,train,9,28,original,0,10,,False,265,8189,
deepseek-r1,train,16,38,original,0,\begin{pmatrix} -11/15 \\ -2/3 \\ -2/15 \end{pmatrix},\begin{pmatrix} -\dfrac{11}{15} \\ -\dfrac{2}{3} \\ -\dfrac{2}{15} \end{pmatrix},False,294,2937,
deepseek-r1,train,17,39,original,0,\frac{8}{21},\dfrac{8}{21},False,600,2803,
deepseek-r1,train,15,37,edge_deletion,0,0,65,False,261,2519,
deepseek-r1,train,10,3,original,0,\frac{124}{13},,False,297,8190,
deepseek-r1,train,14,35,edge_deletion,0,\frac{\pi}{14},\dfrac{\pi}{2(n + 4)},False,244,4453,
deepseek-r1,train,9,28,node_deletion,0,10,,False,275,8191,
deepseek-r1,train,18,4,original,0,\begin{pmatrix} -20/13 \\ -4/13 \end{pmatrix},\begin{pmatrix} -\frac{20}{13} \\ -\frac{4}{13} \end{pmatrix},False,282,3117,
deepseek-r1,train,18,4,node_deletion,0,\begin{pmatrix} -20/13 \\ -4/13 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,260,2588,
deepseek-r1,train,20,43,original,0,\begin{pmatrix} -34/53 \\ 119/53 \end{pmatrix},\begin{pmatrix} -\dfrac{34}{53} \\ \dfrac{119}{53} \end{pmatrix},False,279,1695,
deepseek-r1,train,14,35,original,0,\frac{\pi}{14},,False,247,8189,
deepseek-r1,train,11,31,edge_deletion,0,\frac{45}{2},\dfrac{45}{2},False,251,7821,
deepseek-r1,train,11,31,node_deletion,0,\frac{45}{2},\dfrac{N}{8} + \dfrac{1}{4} - \dfrac{\sin(2N^\circ + 4^\circ)}{4 \sin 4^\circ},False,274,8055,
deepseek-r1,train,15,37,node_deletion,0,0,\dfrac{3}{8},False,286,5516,
deepseek-r1,train,14,35,node_deletion,0,\frac{\pi}{14},,False,255,8188,
deepseek-r1,train,16,38,edge_deletion,0,\begin{pmatrix} -11/15 \\ -2/3 \\ -2/15 \end{pmatrix},\begin{pmatrix} \frac{3}{5} \\ -\frac{4}{5} \\ 0 \end{pmatrix},False,271,4907,
deepseek-r1,train,18,4,edge_deletion,0,\begin{pmatrix} -20/13 \\ -4/13 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,265,4160,
deepseek-r1,train,23,5,node_deletion,0,1023,-1,False,338,1625,
deepseek-r1,train,23,5,edge_deletion,0,1023,-1,False,324,2370,
deepseek-r1,train,19,42,original,0,13,13,True,278,1809,
deepseek-r1,train,21,44,node_deletion,0,"(1,2)","(1, 2)",False,329,4958,
deepseek-r1,train,24,52,original,0,\frac{3}{4},\dfrac{3}{4},False,283,3019,
deepseek-r1,train,16,38,node_deletion,0,\begin{pmatrix} -11/15 \\ -2/3 \\ -2/15 \end{pmatrix},,False,279,8189,
deepseek-r1,train,17,39,node_deletion,0,\frac{8}{21},0,False,281,7978,
deepseek-r1,train,17,39,edge_deletion,0,\frac{8}{21},,False,279,8188,
deepseek-r1,train,25,54,original,0,"[2,12)","[2, 12)",False,295,2078,
deepseek-r1,train,23,5,original,0,1023,1023,True,336,5707,
deepseek-r1,train,20,43,node_deletion,0,\begin{pmatrix} -34/53 \\ 119/53 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,268,7656,
deepseek-r1,train,21,44,edge_deletion,0,"(1,2)",,False,327,8190,
deepseek-r1,train,19,42,edge_deletion,0,13,,False,273,8189,
deepseek-r1,train,21,44,original,0,"(1,2)",,False,332,8192,
deepseek-r1,train,20,43,edge_deletion,0,\begin{pmatrix} -34/53 \\ 119/53 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,267,7918,
deepseek-r1,train,26,58,original,0,54^\circ,54^\circ,True,285,3648,
deepseek-r1,train,19,42,node_deletion,0,13,,False,277,8191,
deepseek-r1,train,27,59,original,0,-\frac{1}{2},-\dfrac{1}{2},False,254,3877,
deepseek-r1,train,22,48,original,0,\frac{2535}{463},\dfrac{585}{67},False,287,7546,
deepseek-r1,train,27,59,edge_deletion,0,-\frac{1}{2},\frac{(1 + \sqrt{a})^{1990} + (1 - \sqrt{a})^{1990}}{2^{1991}},False,261,3612,
deepseek-r1,train,24,52,node_deletion,0,\frac{3}{4},\dfrac{3}{2},False,279,7934,
deepseek-r1,train,22,48,node_deletion,0,\frac{2535}{463},,False,280,8189,
deepseek-r1,train,22,48,edge_deletion,0,\frac{2535}{463},,False,281,8188,
deepseek-r1,train,24,52,edge_deletion,0,\frac{3}{4},,False,271,8188,
deepseek-r1,train,31,65,original,0,\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},True,306,1607,
deepseek-r1,train,29,61,original,0,"\left[ \frac{\pi^2}{4}, \frac{9 \pi^2}{4} \right]","\left[ \dfrac{\pi^2}{4}, \dfrac{9\pi^2}{4} \right]",False,300,4008,
deepseek-r1,train,29,61,edge_deletion,0,"\left[ \frac{\pi^2}{4}, \frac{9 \pi^2}{4} \right]","\left[ \frac{\pi^2}{4} + 24\min(0, c), \frac{\pi^2}{4} + 24\max(0, c) \right]",False,300,4170,
deepseek-r1,train,28,6,edge_deletion,0,108,108,False,363,4179,
deepseek-r1,train,28,6,original,0,108,108,True,363,5669,
deepseek-r1,train,25,54,node_deletion,0,"[2,12)",,False,301,8189,
deepseek-r1,train,25,54,edge_deletion,0,"[2,12)",,False,303,8188,
deepseek-r1,train,26,58,node_deletion,0,54^\circ,,False,294,8190,
deepseek-r1,train,27,59,node_deletion,0,-\frac{1}{2},\cos\left( \dfrac{N\pi}{3} \right),False,270,7607,
deepseek-r1,train,26,58,edge_deletion,0,54^\circ,,False,294,8190,
deepseek-r1,train,29,61,node_deletion,0,"\left[ \frac{\pi^2}{4}, \frac{9 \pi^2}{4} \right]",\dfrac{\pi^2}{4},False,300,5855,
deepseek-r1,train,33,68,original,0,12,12,True,289,3402,
deepseek-r1,train,35,73,original,0,\frac{63}{128},\dfrac{63}{128},False,344,2003,
deepseek-r1,train,30,63,original,0,1,,False,287,8189,
deepseek-r1,train,35,73,edge_deletion,0,\frac{63}{128},\dfrac{63}{128},False,343,2363,
deepseek-r1,train,37,75,original,0,120^\circ,120,False,278,878,
deepseek-r1,train,32,67,original,0,2865,,False,268,8191,
